fpr,tpr,thresholds
0.0009337068160597573,0.6493458632762116,0.9870603675373779
0.0012449424214130097,0.6535839321908974,0.9870590871102797
0.0012449424214130097,0.6537681960567533,0.9870250745075521
0.0012449424214130097,0.6541367237884651,0.9869472208768453
0.0012449424214130097,0.654320987654321,0.9868671342664914
0.0012449424214130097,0.6548737792518887,0.9868482861181057
0.0012449424214130097,0.6550580431177446,0.9868120376773826
0.0012449424214130097,0.6554265708494564,0.9868005169241401
0.0012449424214130097,0.65616362631288,0.9867598214846682
0.0012449424214130097,0.6596646397641422,0.9867545385405664
0.0012449424214130097,0.6598489036299982,0.9866043388384429
0.0012449424214130097,0.6607702229592777,0.9865613567249139
0.0012449424214130097,0.6613230145568454,0.9862996537460593
0.0012449424214130097,0.6639027086788281,0.9862973804319876
0.0012449424214130097,0.6644555002763958,0.986295796694819
0.0012449424214130097,0.6648240280081076,0.9862288358694613
0.0012449424214130097,0.665929611203243,0.9860921410250132
0.0012449424214130097,0.6675879859959462,0.9859217746322569
0.0012449424214130097,0.6677722498618021,0.9857056354335569
0.0012449424214130097,0.6681407775935139,0.9856683321597972
0.0012449424214130097,0.6703519439837847,0.9856516898462191
0.0012449424214130097,0.6712732633130644,0.9856462507025021
0.0012449424214130097,0.6718260549106321,0.9855955788377525
0.0012449424214130097,0.6721945826423439,0.9855283746114414
0.0012449424214130097,0.6725631103740557,0.9854342214368566
0.0012449424214130097,0.6727473742399116,0.9853377333846829
0.0012449424214130097,0.6731159019716234,0.9853089476270235
0.0012449424214130097,0.673852957435047,0.9852571028196778
0.0012449424214130097,0.6740372213009029,0.985238036747104
0.0012449424214130097,0.6747742767643266,0.9852114267000615
0.0012449424214130097,0.6755113322277502,0.9848274973613769
0.0012449424214130097,0.675879859959462,0.9847734616977156
0.0012449424214130097,0.6762483876911738,0.9847632530115742
0.0012449424214130097,0.6766169154228856,0.984746678322943
0.0012449424214130097,0.6779067624838769,0.9847304174894891
0.0012449424214130097,0.6782752902155887,0.9847254538671272
0.0012449424214130097,0.6786438179473006,0.984619716709124
0.0012449424214130097,0.6804864566058596,0.9845797037146441
